Chromosome,Start,End,Strand,H9_JReads,geneName,H9_RPKM,log2FoldChange_mRNA,log2FoldChange_circ,Total_Sites_Per_circ,Effective_sites,quartile
chr14,64449347,64453335,+,1,SYNE2,8.34,1.4914686339580752,2.321928094887362,1,1,- sites
chr14,64465631,64470048,+,1,SYNE2,8.34,1.4914686339580752,2.807354922057604,8,8,++ sites
chr14,64465631,64483349,+,2,SYNE2,8.34,1.4914686339580752,1.8073549220576042,10,20,+++ sites
chr14,64465631,64488746,+,1,SYNE2,8.34,1.4914686339580752,1.584962500721156,15,15,+++ sites
chr14,64465631,64489581,+,1,SYNE2,8.34,1.4914686339580752,4.392317422778761,15,15,+++ sites
chr14,64489468,64494511,+,1,SYNE2,8.34,1.4914686339580752,1,18,18,+++ sites
chr14,64490974,64529613,+,1,SYNE2,8.34,1.4914686339580752,1,36,36,+++ sites
chr14,64516328,64520375,+,1,SYNE2,8.34,1.4914686339580752,2.321928094887362,12,12,++ sites
chr14,64518274,64520375,+,1,SYNE2,8.34,1.4914686339580752,1.584962500721156,10,10,++ sites
chr14,64522661,64537628,+,1,SYNE2,8.34,1.4914686339580752,1,6,6,+ sites
chr14,64529468,64537628,+,1,SYNE2,8.34,1.4914686339580752,1,2,2,- sites
chr14,64547173,64548298,+,1,SYNE2,8.34,1.4914686339580752,1.584962500721156,1,1,- sites
chr14,64554388,64560198,+,1,SYNE2,8.34,1.4914686339580752,1,9,9,++ sites
chr14,64554388,64586327,+,1,SYNE2,8.34,1.4914686339580752,1,14,14,++ sites
chr14,64568649,64574325,+,1,SYNE2,8.34,1.4914686339580752,2.807354922057604,2,2,- sites
chr14,64568649,64587779,+,1,SYNE2,8.34,1.4914686339580752,1.584962500721156,5,5,+ sites
chr14,64587644,64588851,+,1,SYNE2,8.34,1.4914686339580752,1,1,1,- sites
chr14,64595169,64604701,+,1,SYNE2,8.34,1.4914686339580752,1,2,2,- sites
chr14,64600786,64608806,+,1,SYNE2,8.34,1.4914686339580752,1,1,1,- sites
chr14,64882075,64882457,+,1,MTHFD1,61.11,-1.954225820896534,1,2,2,- sites
chr14,65922338,66028484,+,1,FUT8,6.52,1.3944232398814225,2,5,5,+ sites
chr14,66028054,66028484,+,4,FUT8,6.52,1.3944232398814225,3.4594316186372973,5,20,+++ sites
chr14,66028054,66096324,+,2,FUT8,6.52,1.3944232398814225,1.584962500721156,14,28,+++ sites
chr14,66028054,66136198,+,1,FUT8,6.52,1.3944232398814225,2,15,15,+++ sites
chr14,66082695,66188739,+,1,FUT8,6.52,1.3944232398814225,1,10,10,++ sites
chr14,66096209,66136198,+,1,FUT8,6.52,1.3944232398814225,1,10,10,++ sites
chr14,67431907,67490392,+,1,GPHN,3.36,2.1273188300644525,1.584962500721156,1,1,- sites
chr14,67431907,67525503,+,1,GPHN,3.36,2.1273188300644525,2.807354922057604,1,1,- sites
chr14,67490349,67589094,+,1,GPHN,3.36,2.1273188300644525,1,3,3,- sites
chr14,67736417,67746254,+,1,MPP5,12.79,0.35779959021782193,1,2,2,- sites
chr14,67736417,67770316,+,4,MPP5,12.79,0.35779959021782193,1,4,16,+++ sites
chr14,67736417,67790529,+,1,MPP5,12.79,0.35779959021782193,1,5,5,+ sites
chr14,68120153,68129252,-,1,VTI1B,48.51,-0.6460139640332179,1.584962500721156,3,3,- sites
chr14,68126447,68129252,-,1,VTI1B,48.51,-0.6460139640332179,1,1,1,- sites
chr14,68151731,68157138,-,2,RDH11,70.83,-1.1248089097646226,2.321928094887362,6,12,++ sites
chr14,68151731,68159310,-,1,RDH11,70.83,-1.1248089097646226,2.584962500721156,8,8,++ sites
chr14,69583082,69589077,-,3,DCAF5,5.89,1.3263302869343285,0,3,9,++ sites
chr14,70459133,70490164,+,1,SMOC1,0.06,6.7233765294182515,1.584962500721156,17,17,+++ sites
chr14,70477470,70490164,+,1,SMOC1,0.06,6.7233765294182515,1,17,17,+++ sites
chr14,71428942,71479919,+,1,PCNX,9.46,0.3200968760577621,1.584962500721156,18,18,+++ sites
chr14,71476350,71479919,+,1,PCNX,9.46,0.3200968760577621,1.584962500721156,9,9,++ sites
chr14,71485725,71502874,+,1,PCNX,9.46,0.3200968760577621,2.584962500721156,1,1,- sites
chr14,71492833,71502874,+,3,PCNX,9.46,0.3200968760577621,1.222392421336448,1,3,- sites
chr14,71502781,71518729,+,1,PCNX,9.46,0.3200968760577621,1,5,5,+ sites
chr14,71511849,71524441,+,1,PCNX,9.46,0.3200968760577621,1.584962500721156,5,5,+ sites
chr14,71540261,71556059,+,1,PCNX,9.46,0.3200968760577621,2,7,7,++ sites
chr14,72054287,72056087,+,2,SIPA1L1,11.82,-0.9733946434178306,0,10,20,+++ sites
chr14,72085473,72117226,+,1,SIPA1L1,11.82,-0.9733946434178306,1,1,1,- sites
chr14,72169097,72202108,+,1,SIPA1L1,11.82,-0.9733946434178306,1,32,32,+++ sites
chr14,73614502,73614802,+,3,PSEN1,12.16,0.12384913089433823,3.5443205162238103,3,9,++ sites
chr14,73614502,73614814,+,8,PSEN1,12.16,0.12384913089433823,1.7004397181410922,4,32,+++ sites
chr14,73614502,73640415,+,3,PSEN1,12.16,0.12384913089433823,2.321928094887362,9,27,+++ sites
chr14,73614502,73659572,+,2,PSEN1,12.16,0.12384913089433823,1.3219280948873624,13,26,+++ sites
chr14,73614502,73664837,+,3,PSEN1,12.16,0.12384913089433823,0.7369655941662062,13,39,+++ sites
chr14,73637504,73640415,+,3,PSEN1,12.16,0.12384913089433823,-0.5849625007211563,3,9,++ sites
chr14,73749066,73763993,-,1,NUMB,15.37,-0.5621470963913542,1,2,2,- sites
chr14,75136351,75138186,-,1,KIAA0317,0,0,1,1,1,- sites
chr14,75513078,75516421,-,2,MLH3,3.4,0.1830661011303786,0,3,6,+ sites
chr14,75563802,75574190,-,1,NEK9,12.38,0.2624516164738634,1,2,2,- sites
chr14,75573204,75587877,-,1,NEK9,12.38,0.2624516164738634,1,3,3,- sites
chr14,75577023,75590926,-,1,NEK9,12.38,0.2624516164738634,1,3,3,- sites
chr14,76330009,76368567,+,1,TTLL5,8.79,-0.5849625007211561,1,2,2,- sites
chr14,76633005,76647192,+,1,C14orf118,0,0,2.807354922057604,5,5,+ sites
chr14,76633005,76662315,+,4,C14orf118,0,0,1,5,20,+++ sites
chr14,77917529,77920445,-,1,C14orf133,0,0,1,1,1,- sites
chr14,77930940,77932010,+,1,AHSA1,64.7,-1.0694308227726947,1,8,8,++ sites
chr14,77930940,77934851,+,1,AHSA1,64.7,-1.0694308227726947,1,9,9,++ sites
chr14,80963811,80997230,-,5,CEP128,0,0,0.6780719051126377,2,10,++ sites
chr14,81223235,81259454,-,1,CEP128,0,0,1,1,1,- sites
chr14,81244225,81259454,-,1,CEP128,0,0,1,1,1,- sites
chr14,81329100,81372425,-,1,CEP128,0,0,1,2,2,- sites
chr14,81362061,81382906,-,1,CEP128,0,0,1.584962500721156,2,2,- sites
chr14,81651874,81670448,-,1,GTF2A1,10.98,0.48242042849773464,1,5,5,+ sites
chr14,81662451,81668002,-,1,GTF2A1,10.98,0.48242042849773464,1,2,2,- sites
chr14,89041036,89044484,+,2,ZC3H14,24.78,-0.08513591326058438,0,3,6,+ sites
chr14,90429451,90459827,+,1,TDP1,18.02,-0.7944033569093268,1,25,25,+++ sites
chr14,91939376,91939714,-,1,SMEK1,44.31,-0.4073523441509753,1,10,10,++ sites
chr14,91947919,91952074,-,3,SMEK1,44.31,-0.4073523441509753,1.4150374992788437,15,45,+++ sites
chr14,91947919,91957146,-,1,SMEK1,44.31,-0.4073523441509753,2,15,15,+++ sites
chr14,92454627,92461859,-,1,TRIP11,5.09,0.3660301585423884,1,2,2,- sites
chr14,92461695,92477416,-,1,TRIP11,5.09,0.3660301585423884,1,11,11,++ sites
chr14,92469762,92478139,-,1,TRIP11,5.09,0.3660301585423884,1,7,7,++ sites
chr14,92548643,92560175,-,1,ATXN3,4.51,-0.07214978575583525,1,12,12,++ sites
chr14,92592465,92609638,+,1,CPSF2,41.9,-1.2480996830291933,2,7,7,++ sites
chr14,93273080,93275864,+,1,GOLGA5,20.58,-0.6975509130528624,1,4,4,+ sites
chr14,93273080,93303794,+,1,GOLGA5,20.58,-0.6975509130528624,1,6,6,+ sites
chr14,93276598,93282766,+,1,GOLGA5,20.58,-0.6975509130528624,1,2,2,- sites
chr14,93719992,93728023,-,1,BTBD7,6.88,-0.055577347894880176,1,1,1,- sites
chr14,93723540,93762503,-,1,BTBD7,6.88,-0.055577347894880176,1.584962500721156,18,18,+++ sites
chr14,93760203,93761283,-,2,BTBD7,6.88,-0.055577347894880176,1.584962500721156,13,26,+++ sites
chr14,93760203,93762503,-,14,BTBD7,6.88,-0.055577347894880176,0.4405725913859814,14,196,+++ sites
chr14,96986391,96987409,+,1,PAPOLA,96.79,-0.5402025675781587,1,1,1,- sites
chr14,96986391,96991728,+,1,PAPOLA,96.79,-0.5402025675781587,2,1,1,- sites
chr14,96986391,96994343,+,1,PAPOLA,96.79,-0.5402025675781587,2.321928094887362,1,1,- sites
chr14,97022183,97022750,+,1,PAPOLA,96.79,-0.5402025675781587,1,5,5,+ sites
chr14,97299803,97327072,+,12,VRK1,60.34,-1.0241097696664354,2.1154772174199357,4,48,+++ sites
chr14,97312431,97327072,+,3,VRK1,60.34,-1.0241097696664354,-0.5849625007211563,4,12,++ sites
chr14,99924615,99932150,-,22,SETD3,29.33,-1.3633432467048514,1.9668331360648008,2,44,+++ sites
chr14,100728640,100728803,+,1,YY1,36.79,-0.46951544848246773,2.584962500721156,1,1,- sites
chr14,100728640,100741095,+,1,YY1,36.79,-0.46951544848246773,1,1,1,- sites
chr14,100820023,100828258,-,1,WARS,45.56,-1.7378102634180215,1,11,11,++ sites
chr14,102348497,102378810,+,1,PPP2R5C,24.57,0.3639395099962061,1.584962500721156,8,8,++ sites
chr14,102356573,102359445,+,1,PPP2R5C,24.57,0.3639395099962061,1,2,2,- sites
chr14,102368055,102372866,+,1,PPP2R5C,24.57,0.3639395099962061,1.584962500721156,4,4,+ sites
chr14,102368055,102376027,+,1,PPP2R5C,24.57,0.3639395099962061,1.584962500721156,4,4,+ sites
chr14,102452023,102453969,+,1,DYNC1H1,34.4,0.2661763926456763,1,19,19,+++ sites
chr14,102468873,102469302,+,1,DYNC1H1,34.4,0.2661763926456763,1,3,3,- sites
chr14,102471098,102471287,+,1,DYNC1H1,34.4,0.2661763926456763,1,1,1,- sites
chr14,102486229,102489217,+,1,DYNC1H1,34.4,0.2661763926456763,2,14,14,++ sites
chr14,102506572,102507010,+,5,DYNC1H1,34.4,0.2661763926456763,2.584962500721156,22,110,+++ sites
chr14,102659799,102661457,+,1,WDR20,4.72,0.09463687413807527,1,2,2,- sites
chr14,103465901,103478525,-,1,CDC42BPB,11.16,0.21238524798106656,2,2,2,- sites
chr14,103871412,103871604,+,1,MARK3,21.74,0.39868666923483664,1,2,2,- sites
chr14,103915255,103946827,+,1,MARK3,21.74,0.39868666923483664,1.584962500721156,18,18,+++ sites
chr14,103915255,103958371,+,1,MARK3,21.74,0.39868666923483664,1,37,37,+++ sites
chr14,103918254,103923549,+,2,MARK3,21.74,0.39868666923483664,0,1,2,- sites
chr14,103931893,103946827,+,1,MARK3,21.74,0.39868666923483664,1,17,17,+++ sites
chr14,104120900,104121162,+,1,KLC1,22.12,1.7020442727798835,1.584962500721156,2,2,- sites
chr14,104128452,104129264,+,1,KLC1,22.12,1.7020442727798835,2,1,1,- sites
chr14,104128452,104136620,+,1,KLC1,22.12,1.7020442727798835,1,2,2,- sites
chr14,104135847,104139768,+,1,KLC1,22.12,1.7020442727798835,2,4,4,+ sites
chr14,105911754,105927290,+,1,MTA1,7.87,0.2252702254368886,1,4,4,+ sites
chr15,22835915,22845876,+,1,TUBGCP5,7.73,-0.0359038906561831,1,6,6,+ sites
chr15,22999338,23000243,+,1,CYFIP1,13.11,-0.4301559754406429,1,3,3,- sites
chr15,25207260,25213229,+,4,SNRPN,268.65,-2.0818084116768416,0,1,4,+ sites
chr15,25207260,25219603,+,1,SNRPN,268.65,-2.0818084116768416,1,1,1,- sites
chr15,25599499,25657118,-,3,UBE3A,39.46,-0.18961891819947177,0.7369655941662062,32,96,+++ sites
chr15,25615712,25650649,-,1,UBE3A,39.46,-0.18961891819947177,1,31,31,+++ sites
chr15,25650607,25657118,-,17,UBE3A,39.46,-0.18961891819947177,2.234465253637023,1,17,+++ sites
chr15,28386577,28441715,-,1,HERC2,5.29,0.5112968011546386,1,5,5,+ sites
chr15,28491026,28508315,-,1,HERC2,5.29,0.5112968011546386,1,16,16,+++ sites
chr15,28493697,28508315,-,1,HERC2,5.29,0.5112968011546386,1,16,16,+++ sites
chr15,28505922,28514582,-,1,HERC2,5.29,0.5112968011546386,1,29,29,+++ sites
chr15,30018582,30054641,-,1,TJP1,43.32,-1.1649381487725539,2,6,6,+ sites
chr15,30033534,30064369,-,1,TJP1,43.32,-1.1649381487725539,1,8,8,++ sites
chr15,30053341,30065560,-,5,TJP1,43.32,-1.1649381487725539,0.48542682717024166,8,40,+++ sites
chr15,30058468,30065560,-,1,TJP1,43.32,-1.1649381487725539,1.584962500721156,3,3,- sites
chr15,30058468,30092905,-,1,TJP1,43.32,-1.1649381487725539,1,3,3,- sites
chr15,34437598,34446885,-,1,C15orf29,0,0,1,1,1,- sites
chr15,35155067,35159810,-,1,AQR,36.13,-1.1868951265972616,1.584962500721156,2,2,- sites
chr15,35159724,35240585,-,1,AQR,36.13,-1.1868951265972616,1,17,17,+++ sites
chr15,35207238,35219339,-,1,AQR,36.13,-1.1868951265972616,1.584962500721156,5,5,+ sites
chr15,35210458,35212635,-,1,AQR,36.13,-1.1868951265972616,1,2,2,- sites
chr15,35219235,35231014,-,1,AQR,36.13,-1.1868951265972616,1,2,2,- sites
chr15,35224518,35231014,-,1,AQR,36.13,-1.1868951265972616,1.584962500721156,1,1,- sites
chr15,40231705,40260080,+,1,EIF2AK4,54.98,-2.1163521613735456,1,7,7,++ sites
chr15,40289164,40300396,+,1,EIF2AK4,54.98,-2.1163521613735456,1.584962500721156,10,10,++ sites
chr15,40678562,40679407,+,1,C15orf23,0,0,1.584962500721156,4,4,+ sites
chr15,40937194,40949671,+,1,CASC5,11.81,0.2454178624351715,1,1,1,- sites
chr15,40990954,41001314,+,1,RAD51,12.27,-1.289375979712133,1,1,1,- sites
chr15,41036244,41037457,-,2,FAM82A2,0,0,1,1,2,- sites
chr15,41648236,41663882,+,1,NUSAP1,74.67,0.3264421269381744,1,2,2,- sites
chr15,41648236,41669502,+,1,NUSAP1,74.67,0.3264421269381744,2.321928094887362,3,3,- sites
chr15,41667909,41669502,+,1,NUSAP1,74.67,0.3264421269381744,1.584962500721156,1,1,- sites
chr15,41763369,41769713,+,1,RTF1,26.92,0.10189179395429836,1,5,5,+ sites
chr15,41961025,41962156,+,9,MGA,12.18,-0.1197278551009056,1.959358015502654,26,234,+++ sites
chr15,41961025,42005694,+,2,MGA,12.18,-0.1197278551009056,0,66,132,+++ sites
chr15,41988272,41991357,+,1,MGA,12.18,-0.1197278551009056,5,7,7,++ sites
chr15,41988272,42005694,+,1,MGA,12.18,-0.1197278551009056,2,40,40,+++ sites
chr15,41999925,42028896,+,1,MGA,12.18,-0.1197278551009056,1,41,41,+++ sites
chr15,42040834,42042813,+,1,MGA,12.18,-0.1197278551009056,1.584962500721156,18,18,+++ sites
chr15,42727581,42738856,-,1,ZFP106,0,0,1,11,11,++ sites
chr15,43268914,43317627,-,1,UBR1,8.67,0.32757465802850466,1,10,10,++ sites
chr15,43276094,43320026,-,1,UBR1,8.67,0.32757465802850466,1,10,10,++ sites
chr15,43281016,43347097,-,1,UBR1,8.67,0.32757465802850466,1,10,10,++ sites
chr15,43346939,43351390,-,1,UBR1,8.67,0.32757465802850466,1,12,12,++ sites
chr15,43350538,43352312,-,1,UBR1,8.67,0.32757465802850466,1,4,4,+ sites
chr15,43687304,43694048,+,1,TUBGCP4,6.99,1.106399126271628,2,6,6,+ sites
chr15,43700140,43712933,-,1,TP53BP1,12.76,1.601450623509725,1,6,6,+ sites
chr15,43707791,43708614,-,1,TP53BP1,12.76,1.601450623509725,2,2,2,- sites
chr15,43707791,43730614,-,1,TP53BP1,12.76,1.601450623509725,1,8,8,++ sites
chr15,43733723,43762264,-,1,TP53BP1,12.76,1.601450623509725,1,6,6,+ sites
chr15,43748089,43749416,-,1,TP53BP1,12.76,1.601450623509725,1,6,6,+ sites
chr15,43771594,43772215,-,1,TP53BP1,12.76,1.601450623509725,1,1,1,- sites
chr15,44046021,44048964,+,7,PDIA3,285.01,-1.650884025145054,0.777607578663552,13,91,+++ sites
chr15,44620882,44673174,+,1,CASC4,20.25,0.9220568569434436,3,1,1,- sites
chr15,44624185,44673174,+,1,CASC4,20.25,0.9220568569434436,2.321928094887362,1,1,- sites
chr15,44629960,44673174,+,1,CASC4,20.25,0.9220568569434436,1.584962500721156,1,1,- sites
chr15,44671887,44673174,+,1,CASC4,20.25,0.9220568569434436,1,1,1,- sites
chr15,44776421,44778898,+,1,CTDSPL2,17.81,0.3211178196395037,1.584962500721156,1,1,- sites
chr15,44782981,44788656,+,1,CTDSPL2,17.81,0.3211178196395037,1,1,1,- sites
chr15,44788577,44789336,+,1,CTDSPL2,17.81,0.3211178196395037,1.584962500721156,1,1,- sites
chr15,44859621,44861703,-,1,SPG11,9.78,0.4936221891827305,1,1,1,- sites
chr15,44884528,44891034,-,1,SPG11,9.78,0.4936221891827305,1,4,4,+ sites
chr15,44884528,44892830,-,1,SPG11,9.78,0.4936221891827305,1,4,4,+ sites
chr15,44887456,44892830,-,1,SPG11,9.78,0.4936221891827305,1,4,4,+ sites
chr15,44887456,44912601,-,1,SPG11,9.78,0.4936221891827305,1,8,8,++ sites
chr15,44890462,44952814,-,1,SPG11,9.78,0.4936221891827305,1,17,17,+++ sites
chr15,44892664,44952814,-,1,SPG11,9.78,0.4936221891827305,1,15,15,+++ sites
chr15,44900641,44912601,-,1,SPG11,9.78,0.4936221891827305,1,4,4,+ sites
chr15,44900641,44918705,-,1,SPG11,9.78,0.4936221891827305,1.584962500721156,5,5,+ sites
chr15,44914417,44952814,-,1,SPG11,9.78,0.4936221891827305,1,11,11,++ sites
chr15,49319561,49329966,-,1,SECISBP2L,9.92,1.2094533656289497,1.584962500721156,2,2,- sites
chr15,50581679,50593565,-,1,GABPB1,14.66,-0.4583249273093869,1,17,17,+++ sites
chr15,50592985,50593565,-,1,GABPB1,14.66,-0.4583249273093869,3,11,11,++ sites
chr15,50592985,50596330,-,1,GABPB1,14.66,-0.4583249273093869,1,16,16,+++ sites
chr15,50592985,50601995,-,1,GABPB1,14.66,-0.4583249273093869,2.584962500721156,16,16,+++ sites
chr15,50596162,50601995,-,1,GABPB1,14.66,-0.4583249273093869,1,1,1,- sites
chr15,50733545,50741682,+,2,USP8,21.05,-0.9376288470045273,0,2,4,+ sites
chr15,50741596,50751359,+,2,USP8,21.05,-0.9376288470045273,0,1,2,- sites
chr15,50751196,50763992,+,1,USP8,21.05,-0.9376288470045273,1.584962500721156,8,8,++ sites
chr15,50754476,50763992,+,1,USP8,21.05,-0.9376288470045273,1,7,7,++ sites
chr15,50763829,50774262,+,1,USP8,21.05,-0.9376288470045273,1,13,13,++ sites
chr15,50866470,50875356,-,1,TRPM7,11.42,-0.5171019991404969,1.584962500721156,2,2,- sites
chr15,50866833,50867986,-,1,TRPM7,11.42,-0.5171019991404969,1.584962500721156,1,1,- sites
chr15,50875285,50884823,-,1,TRPM7,11.42,-0.5171019991404969,1,15,15,+++ sites
chr15,50878588,50884823,-,2,TRPM7,11.42,-0.5171019991404969,0,15,30,+++ sites
chr15,50923613,50941082,-,1,TRPM7,11.42,-0.5171019991404969,1,29,29,+++ sites
chr15,50926578,50931745,-,2,TRPM7,11.42,-0.5171019991404969,0,12,24,+++ sites
chr15,50935536,50955243,-,1,TRPM7,11.42,-0.5171019991404969,2.584962500721156,17,17,+++ sites
chr15,50940883,50955243,-,3,TRPM7,11.42,-0.5171019991404969,0,17,51,+++ sites
chr15,51017417,51041943,-,1,SPPL2A,15.15,-0.05730743816161694,1,8,8,++ sites
chr15,51018517,51041943,-,1,SPPL2A,15.15,-0.05730743816161694,1,8,8,++ sites
chr15,51028297,51041943,-,1,SPPL2A,15.15,-0.05730743816161694,2.584962500721156,8,8,++ sites
chr15,51039691,51041067,-,1,SPPL2A,15.15,-0.05730743816161694,2,7,7,++ sites
chr15,51039691,51041943,-,1,SPPL2A,15.15,-0.05730743816161694,1.584962500721156,7,7,++ sites
chr15,51766540,51783944,-,1,DMXL2,5.39,2.2398752411488525,1,10,10,++ sites
chr15,51778269,51806756,-,1,DMXL2,5.39,2.2398752411488525,1,10,10,++ sites
chr15,51790748,51792428,-,1,DMXL2,5.39,2.2398752411488525,1,9,9,++ sites
chr15,51799330,51830649,-,1,DMXL2,5.39,2.2398752411488525,1.584962500721156,6,6,+ sites
chr15,51827859,51839605,-,1,DMXL2,5.39,2.2398752411488525,2.584962500721156,6,6,+ sites
chr15,51827859,51868378,-,1,DMXL2,5.39,2.2398752411488525,1,12,12,++ sites
chr15,52161413,52181342,+,1,TMOD3,20.86,-0.6667738821974359,1,3,3,- sites
chr15,52161413,52194233,+,2,TMOD3,20.86,-0.6667738821974359,2.169925001442312,6,12,++ sites
chr15,52338026,52342334,+,1,MAPK6,65.4,-0.28114824474502764,1,46,46,+++ sites
chr15,52638557,52646211,-,1,MYO5A,6.32,2.0663617313182954,1,4,4,+ sites
chr15,52876941,52885933,-,1,FAM214A,0,0,2.584962500721156,9,9,++ sites
chr15,52885774,52893362,-,1,FAM214A,0,0,1,4,4,+ sites
chr15,52897329,52906054,-,1,FAM214A,0,0,1.584962500721156,20,20,+++ sites
chr15,55516086,55527154,-,1,RAB27A,3.06,-1.1699250014423124,1.584962500721156,2,2,- sites
chr15,55669146,55681631,-,1,CCPG1,4.97,0.6631177839452003,1,2,2,- sites
chr15,56434975,56436681,-,1,RFX7,14.23,0.47291699142534516,2.584962500721156,8,8,++ sites
chr15,57212089,57458664,+,1,TCF12,25.12,0.6740460443035814,1,12,12,++ sites
chr15,57212089,57490023,+,1,TCF12,25.12,0.6740460443035814,1,12,12,++ sites
chr15,57355947,57490023,+,1,TCF12,25.12,0.6740460443035814,1,12,12,++ sites
chr15,57523349,57526305,+,1,TCF12,25.12,0.6740460443035814,3.700439718141092,21,21,+++ sites
chr15,58925394,58974513,-,1,ADAM10,43.78,-0.4694345868225753,1,13,13,++ sites
chr15,59204761,59205895,-,3,SLTM,49.33,-0.7151002963959446,0,2,6,+ sites
chr15,59204761,59209198,-,18,SLTM,49.33,-0.7151002963959446,0.9175378398080271,2,36,+++ sites
chr15,59323002,59323901,+,2,RNF111,6.16,0.6355885737911242,0.5849625007211562,7,14,++ sites
chr15,59323002,59359282,+,1,RNF111,6.16,0.6355885737911242,1,23,23,+++ sites
chr15,59344503,59350749,+,1,RNF111,6.16,0.6355885737911242,1,13,13,++ sites
chr15,59373134,59373483,+,1,RNF111,6.16,0.6355885737911242,1,1,1,- sites
chr15,60720627,60748993,-,1,"NARG2",19.82,-0.8208842865776952,1,3,3,- sites
chr15,60734614,60758912,-,1,"NARG2",19.82,-0.8208842865776952,2,2,2,- sites
chr15,62212265,62244179,-,1,VPS13C,4.73,1.6945621941603926,1,11,11,++ sites
chr15,63821212,63829355,+,1,USP3,9.75,1.0587161156591798,1.584962500721156,6,6,+ sites
chr15,63821212,63855207,+,1,USP3,9.75,1.0587161156591798,1.584962500721156,6,6,+ sites
chr15,63821212,63866602,+,1,USP3,9.75,1.0587161156591798,1,7,7,++ sites
chr15,63824845,63855207,+,1,USP3,9.75,1.0587161156591798,4.459431618637297,2,2,- sites
chr15,63845913,63866602,+,1,USP3,9.75,1.0587161156591798,1.584962500721156,1,1,- sites
chr15,63947940,63950917,-,1,HERC1,7.12,1.0211203464216432,1,9,9,++ sites
chr15,63955182,63972359,-,1,HERC1,7.12,1.0211203464216432,1,15,15,+++ sites
chr15,64008500,64041990,-,1,HERC1,7.12,1.0211203464216432,1,14,14,++ sites
chr15,64015380,64041990,-,1,HERC1,7.12,1.0211203464216432,1,14,14,++ sites
chr15,64025122,64041990,-,1,HERC1,7.12,1.0211203464216432,1,5,5,+ sites
chr15,64066892,64067848,-,1,HERC1,7.12,1.0211203464216432,1.584962500721156,21,21,+++ sites
chr15,64404771,64429131,+,1,SNX1,8.57,0.6977177734983698,1,8,8,++ sites
chr15,64495280,64508912,-,2,CSNK1G1,4.55,0.40149844562512677,0,5,10,++ sites
chr15,64506088,64508912,-,1,CSNK1G1,4.55,0.40149844562512677,1,5,5,+ sites
chr15,64543710,64592922,-,2,CSNK1G1,4.55,0.40149844562512677,0,3,6,+ sites
chr15,64962544,64970681,+,1,ZNF609,9.07,0.6065388637295284,1,9,9,++ sites
chr15,64966114,64970681,+,1,ZNF609,9.07,0.6065388637295284,1.584962500721156,8,8,++ sites
chr15,65959786,66053776,-,1,DENND4A,1.98,1.3364276645824773,1,25,25,+++ sites
chr15,65962116,65962526,-,1,DENND4A,1.98,1.3364276645824773,1.584962500721156,9,9,++ sites
chr15,66007815,66025156,-,1,DENND4A,1.98,1.3364276645824773,1,2,2,- sites
chr15,66007815,66053776,-,2,DENND4A,1.98,1.3364276645824773,1.3219280948873624,5,10,++ sites
chr15,66015185,66048810,-,1,DENND4A,1.98,1.3364276645824773,1,5,5,+ sites
chr15,66021409,66031213,-,1,DENND4A,1.98,1.3364276645824773,1,5,5,+ sites
chr15,66021409,66048810,-,1,DENND4A,1.98,1.3364276645824773,1,5,5,+ sites
chr15,66030044,66031213,-,1,DENND4A,1.98,1.3364276645824773,1,3,3,- sites
chr15,66599161,66601182,+,1,DIS3L,19.5,-0.49880585697144153,2,6,6,+ sites
chr15,66641397,66641775,-,1,TIPIN,20.5,-1.2216888392494045,2,2,2,- sites
chr15,66794949,66795502,-,1,RPL4,1085.8,-0.668167357054646,1,4,4,+ sites
chr15,67457232,67459191,+,2,SMAD3,3.66,0.9105649164180554,0,11,22,+++ sites
chr15,67457232,67462942,+,1,SMAD3,3.66,0.9105649164180554,1,11,11,++ sites
chr15,67524151,67529158,-,10,AAGAB,30.86,-0.41909483792525254,-0.15200309344504995,10,100,+++ sites
